0,0,4,"[2, 3, 4, 8, 9]",can_be_used
0,0,4,"[2, 3, 4, 8, 9]",can_be_used
0,8,4,"[2, 3, 4, 8, 9]",can_be_used
0,16,3,"[2, 3, 4, 8, 9]",can_be_used
0,24,3,"[2, 3, 4, 8, 9]",can_be_used
0,32,3,"[2, 3, 4, 8, 9]",can_be_used
0,40,8,"[2, 3, 4, 8, 9]",can_be_used
0,48,8,"[2, 3, 4, 8, 9]",can_be_used
0,56,3,"[2, 3, 4, 8, 9]",can_be_used
0,64,3,"[2, 3, 4, 8, 9]",can_be_used
0,72,2,"[2, 3, 4, 8, 9]",can_be_used
0,80,4,"[2, 3, 4, 8, 9]",need_modify
0,88,4,"[2, 3, 4, 8, 9]",can_be_used
0,96,4,"[2, 3, 4, 8, 9]",can_be_used
0,104,9,"[2, 3, 4, 8, 9]",can_be_used
0,112,3,"[2, 3, 4, 8, 9]",need_modify
0,120,3,"[2, 3, 4, 8, 9]",can_be_used
0,128,3,"[2, 3, 4, 8, 9]",can_be_used
0,136,9,"[2, 3, 4, 8, 9]",can_be_used
0,144,9,"[2, 3, 4, 8, 9]",can_be_used
0,152,3,"[2, 3, 4, 8, 9]",need_modify
0,160,3,"[2, 3, 4, 8, 9]",can_be_used
0,168,4,"[2, 3, 4, 8, 9]",need_modify
0,176,4,"[2, 3, 4, 8, 9]",need_modify
0,184,4,"[2, 3, 4, 8, 9]",need_modify
0,192,4,"[2, 3, 4, 8, 9]",can_be_used
0,200,4,"[2, 3, 4, 8, 9]",can_be_used
0,208,2,"[2, 3, 4, 8, 9]",need_modify
0,216,2,"[2, 3, 4, 8, 9]",need_modify
0,224,2,"[2, 3, 4, 8, 9]",need_modify
0,232,2,"[2, 3, 4, 8, 9]",need_modify
0,240,2,"[2, 3, 4, 8, 9]",need_modify
0,248,3,"[2, 3, 4, 8, 9]",need_modify
0,256,4,"[2, 3, 4, 8, 9]",need_modify
0,264,3,"[2, 3, 4, 8, 9]",need_modify
0,272,3,"[2, 3, 4, 8, 9]",need_modify
0,280,8,"[2, 3, 4, 8, 9]",need_modify
0,288,8,"[2, 3, 4, 8, 9]",need_modify
0,296,8,"[2, 3, 4, 8, 9]",need_modify
0,304,4,"[2, 3, 4, 8, 9]",need_modify
0,312,4,"[2, 3, 4, 8, 9]",need_modify
0,320,8,"[2, 3, 4, 8, 9]",need_modify
0,328,8,"[2, 3, 4, 8, 9]",need_modify
0,336,3,"[2, 3, 4, 8, 9]",need_modify
0,344,8,"[2, 3, 4, 8, 9]",need_modify
0,352,9,"[2, 3, 4, 8, 9]",need_modify
0,360,8,"[2, 3, 4, 8, 9]",need_modify
0,368,8,"[2, 3, 4, 8, 9]",need_modify
0,376,8,"[2, 3, 4, 8, 9]",need_modify
0,384,3,"[2, 3, 4, 8, 9]",need_modify
0,392,4,"[2, 3, 4, 8, 9]",need_modify
0,400,-1,"[2, 3, 4, 8, 9]",
0,408,4,"[2, 3, 4, 8, 9]",need_modify
0,416,4,"[2, 3, 4, 8, 9]",need_modify
0,424,4,"[2, 3, 4, 8, 9]",need_modify
0,432,4,"[2, 3, 4, 8, 9]",need_modify
0,440,4,"[2, 3, 4, 8, 9]",need_modify
0,448,4,"[2, 3, 4, 8, 9]",need_modify
0,456,4,"[2, 3, 4, 8, 9]",need_modify
0,464,4,"[2, 3, 4, 8, 9]",need_modify
0,472,4,"[2, 3, 4, 8, 9]",need_modify
0,480,-1,"[2, 3, 4, 8, 9]",
0,488,-1,"[2, 3, 4, 8, 9]",
0,496,-1,"[2, 3, 4, 8, 9]",
0,504,-1,"[2, 3, 4, 8, 9]",
0,512,-1,"[2, 3, 4, 8, 9]",
0,520,4,"[2, 3, 4, 8, 9]",need_modify
0,528,3,"[2, 3, 4, 8, 9]",need_modify
0,536,3,"[2, 3, 4, 8, 9]",need_modify
0,544,4,"[2, 3, 4, 8, 9]",need_modify
0,552,4,"[2, 3, 4, 8, 9]",need_modify
0,560,8,"[2, 3, 4, 8, 9]",need_modify
0,568,8,"[2, 3, 4, 8, 9]",need_modify
0,576,8,"[2, 3, 4, 8, 9]",need_modify
0,584,8,"[2, 3, 4, 8, 9]",need_modify
0,592,3,"[2, 3, 4, 8, 9]",need_modify
0,600,9,"[2, 3, 4, 8, 9]",need_modify
0,608,-1,"[2, 3, 4, 8, 9]",
0,616,4,"[2, 3, 4, 8, 9]",need_modify
0,624,4,"[2, 3, 4, 8, 9]",need_modify
0,632,4,"[2, 3, 4, 8, 9]",need_modify
0,640,2,"[2, 3, 4, 8, 9]",need_modify
0,648,8,"[2, 3, 4, 8, 9]",need_modify
0,656,2,"[2, 3, 4, 8, 9]",need_modify
0,664,2,"[2, 3, 4, 8, 9]",need_modify
0,672,-1,"[2, 3, 4, 8, 9]",
0,680,-1,"[2, 3, 4, 8, 9]",
0,688,-1,"[2, 3, 4, 8, 9]",
0,696,-1,"[2, 3, 4, 8, 9]",
0,704,-1,"[2, 3, 4, 8, 9]",
0,712,-1,"[2, 3, 4, 8, 9]",
0,720,-1,"[2, 3, 4, 8, 9]",
0,728,-1,"[2, 3, 4, 8, 9]",
0,736,-1,"[2, 3, 4, 8, 9]",
0,744,2,"[2, 3, 4, 8, 9]",need_modify
0,752,4,"[2, 3, 4, 8, 9]",need_modify
0,760,3,"[2, 3, 4, 8, 9]",need_modify
0,768,4,"[2, 3, 4, 8, 9]",need_modify
0,776,4,"[2, 3, 4, 8, 9]",need_modify
0,784,2,"[2, 3, 4, 8, 9]",need_modify
0,792,2,"[2, 3, 4, 8, 9]",need_modify
0,800,2,"[2, 3, 4, 8, 9]",need_modify
0,808,-1,"[2, 3, 4, 8, 9]",
0,816,-1,"[2, 3, 4, 8, 9]",
0,824,9,"[2, 3, 4, 8, 9]",need_modify
0,832,-1,"[2, 3, 4, 8, 9]",
0,840,-1,"[2, 3, 4, 8, 9]",
0,848,9,"[2, 3, 4, 8, 9]",need_modify
0,856,9,"[2, 3, 4, 8, 9]",need_modify
0,864,9,"[2, 3, 4, 8, 9]",need_modify
0,872,9,"[2, 3, 4, 8, 9]",need_modify
0,880,-1,"[2, 3, 4, 8, 9]",
0,888,9,"[2, 3, 4, 8, 9]",need_modify
0,896,-1,"[2, 3, 4, 8, 9]",
0,904,2,"[2, 3, 4, 8, 9]",need_modify
0,912,2,"[2, 3, 4, 8, 9]",need_modify
0,920,3,"[2, 3, 4, 8, 9]",need_modify
0,928,3,"[2, 3, 4, 8, 9]",need_modify
0,936,3,"[2, 3, 4, 8, 9]",need_modify
0,944,-1,"[2, 3, 4, 8, 9]",
0,952,3,"[2, 3, 4, 8, 9]",need_modify
0,960,2,"[2, 3, 4, 8, 9]",need_modify
0,968,4,"[2, 3, 4, 8, 9]",need_modify
0,976,8,"[2, 3, 4, 8, 9]",can_be_used
0,984,3,"[2, 3, 4, 8, 9]",need_modify
0,992,8,"[2, 3, 4, 8, 9]",need_modify
0,1000,3,"[2, 3, 4, 8, 9]",need_modify
0,1008,9,"[2, 3, 4, 8, 9]",need_modify
0,1016,8,"[2, 3, 4, 8, 9]",need_modify
0,1024,4,"[2, 3, 4, 8, 9]",need_modify
0,1032,3,"[2, 3, 4, 8, 9]",need_modify
0,1040,9,"[2, 3, 4, 8, 9]",need_modify
0,1048,4,"[2, 3, 4, 8, 9]",need_modify
0,1056,4,"[2, 3, 4, 8, 9]",need_modify
0,1064,9,"[2, 3, 4, 8, 9]",need_modify
0,1072,3,"[2, 3, 4, 8, 9]",need_modify
0,1080,4,"[2, 3, 4, 8, 9]",can_be_used
0,1088,3,"[2, 3, 4, 8, 9]",can_be_used
0,1096,3,"[2, 3, 4, 8, 9]",can_be_used
0,1104,8,"[2, 3, 4, 8, 9]",can_be_used
0,1112,8,"[2, 3, 4, 8, 9]",can_be_used
0,1120,4,"[2, 3, 4, 8, 9]",can_be_used
0,1128,2,"[2, 3, 4, 8, 9]",can_be_used
0,1136,4,"[2, 3, 4, 8, 9]",need_modify
0,1144,2,"[2, 3, 4, 8, 9]",need_modify
0,1152,3,"[2, 3, 4, 8, 9]",need_modify
0,1160,3,"[2, 3, 4, 8, 9]",need_modify
0,1168,3,"[2, 3, 4, 8, 9]",need_modify
0,1176,8,"[2, 3, 4, 8, 9]",need_modify
0,1184,8,"[2, 3, 4, 8, 9]",need_modify
0,1192,2,"[2, 3, 4, 8, 9]",need_modify
0,1200,2,"[2, 3, 4, 8, 9]",need_modify
0,1208,-1,"[2, 3, 4, 8, 9]",
0,1216,-1,"[2, 3, 4, 8, 9]",
0,1224,3,"[2, 3, 4, 8, 9]",need_modify
0,1232,-1,"[2, 3, 4, 8, 9]",
0,1240,2,"[2, 3, 4, 8, 9]",can_be_used
0,1248,2,"[2, 3, 4, 8, 9]",can_be_used
0,1256,4,"[2, 3, 4, 8, 9]",need_modify
0,1264,4,"[2, 3, 4, 8, 9]",need_modify
0,1272,4,"[2, 3, 4, 8, 9]",need_modify
0,1280,2,"[2, 3, 4, 8, 9]",need_modify
0,1288,2,"[2, 3, 4, 8, 9]",need_modify
0,1296,2,"[2, 3, 4, 8, 9]",need_modify
0,1304,9,"[2, 3, 4, 8, 9]",need_modify
0,1312,9,"[2, 3, 4, 8, 9]",need_modify
0,1320,2,"[2, 3, 4, 8, 9]",need_modify
0,1328,8,"[2, 3, 4, 8, 9]",need_modify
0,1336,3,"[2, 3, 4, 8, 9]",need_modify
0,1344,-1,"[2, 3, 4, 8, 9]",
0,1352,9,"[2, 3, 4, 8, 9]",need_modify
0,1360,9,"[2, 3, 4, 8, 9]",need_modify
0,1368,-1,"[2, 3, 4, 8, 9]",
0,1376,-1,"[2, 3, 4, 8, 9]",
0,1384,4,"[2, 3, 4, 8, 9]",need_modify
0,1392,9,"[2, 3, 4, 8, 9]",need_modify
0,1400,-1,"[2, 3, 4, 8, 9]",
0,1408,-1,"[2, 3, 4, 8, 9]",
0,1416,-1,"[2, 3, 4, 8, 9]",
0,1424,8,"[2, 3, 4, 8, 9]",need_modify
0,1432,8,"[2, 3, 4, 8, 9]",need_modify
0,1440,-1,"[2, 3, 4, 8, 9]",
0,1448,-1,"[2, 3, 4, 8, 9]",
0,1456,-1,"[2, 3, 4, 8, 9]",
0,1464,-1,"[2, 3, 4, 8, 9]",
0,1472,-1,"[2, 3, 4, 8, 9]",
0,1480,-1,"[2, 3, 4, 8, 9]",
0,1488,-1,"[2, 3, 4, 8, 9]",
0,1496,-1,"[2, 3, 4, 8, 9]",
0,1504,-1,"[2, 3, 4, 8, 9]",
0,1512,8,"[2, 3, 4, 8, 9]",need_modify
0,1520,-1,"[2, 3, 4, 8, 9]",
0,1528,-1,"[2, 3, 4, 8, 9]",
0,1536,-1,"[2, 3, 4, 8, 9]",
0,1544,-1,"[2, 3, 4, 8, 9]",
0,1552,-1,"[2, 3, 4, 8, 9]",
0,1560,-1,"[2, 3, 4, 8, 9]",
0,1568,-1,"[2, 3, 4, 8, 9]",
0,1576,-1,"[2, 3, 4, 8, 9]",
0,1584,-1,"[2, 3, 4, 8, 9]",
0,1592,-1,"[2, 3, 4, 8, 9]",
0,1600,-1,"[2, 3, 4, 8, 9]",
0,1608,-1,"[2, 3, 4, 8, 9]",
0,1616,-1,"[2, 3, 4, 8, 9]",
0,1624,-1,"[2, 3, 4, 8, 9]",
0,1632,-1,"[2, 3, 4, 8, 9]",
0,1640,-1,"[2, 3, 4, 8, 9]",
0,1648,-1,"[2, 3, 4, 8, 9]",
0,1656,-1,"[2, 3, 4, 8, 9]",
0,1664,-1,"[2, 3, 4, 8, 9]",
0,1672,-1,"[2, 3, 4, 8, 9]",
0,1680,-1,"[2, 3, 4, 8, 9]",
0,1688,-1,"[2, 3, 4, 8, 9]",
0,1696,-1,"[2, 3, 4, 8, 9]",
0,1704,-1,"[2, 3, 4, 8, 9]",
0,1712,2,"[2, 3, 4, 8, 9]",need_modify
0,1720,4,"[2, 3, 4, 8, 9]",need_modify
0,1728,2,"[2, 3, 4, 8, 9]",need_modify
0,1736,8,"[2, 3, 4, 8, 9]",need_modify
0,1744,9,"[2, 3, 4, 8, 9]",need_modify
0,1752,-1,"[2, 3, 4, 8, 9]",
0,1760,-1,"[2, 3, 4, 8, 9]",
0,1768,-1,"[2, 3, 4, 8, 9]",
0,1776,-1,"[2, 3, 4, 8, 9]",
0,1784,-1,"[2, 3, 4, 8, 9]",
0,1792,9,"[2, 3, 4, 8, 9]",need_modify
0,1800,-1,"[2, 3, 4, 8, 9]",
0,1808,9,"[2, 3, 4, 8, 9]",need_modify
0,1816,2,"[2, 3, 4, 8, 9]",need_modify
0,1824,9,"[2, 3, 4, 8, 9]",need_modify
0,1832,9,"[2, 3, 4, 8, 9]",need_modify
0,1840,9,"[2, 3, 4, 8, 9]",need_modify
0,1848,8,"[2, 3, 4, 8, 9]",need_modify
0,1856,8,"[2, 3, 4, 8, 9]",need_modify
0,1864,-1,"[2, 3, 4, 8, 9]",
0,1872,-1,"[2, 3, 4, 8, 9]",
0,1880,-1,"[2, 3, 4, 8, 9]",
0,1888,-1,"[2, 3, 4, 8, 9]",
0,1896,-1,"[2, 3, 4, 8, 9]",
0,1904,-1,"[2, 3, 4, 8, 9]",
0,1912,-1,"[2, 3, 4, 8, 9]",
0,1920,-1,"[2, 3, 4, 8, 9]",
0,1928,-1,"[2, 3, 4, 8, 9]",
0,1936,-1,"[2, 3, 4, 8, 9]",
0,1944,-1,"[2, 3, 4, 8, 9]",
0,1952,-1,"[2, 3, 4, 8, 9]",
0,1960,-1,"[2, 3, 4, 8, 9]",
0,1968,-1,"[2, 3, 4, 8, 9]",
0,1976,-1,"[2, 3, 4, 8, 9]",
0,1984,-1,"[2, 3, 4, 8, 9]",
0,1992,-1,"[2, 3, 4, 8, 9]",
0,2000,3,"[2, 3, 4, 8, 9]",need_modify
0,2008,9,"[2, 3, 4, 8, 9]",need_modify
0,2016,-1,"[2, 3, 4, 8, 9]",
0,2024,2,"[2, 3, 4, 8, 9]",need_modify
0,2032,-1,"[2, 3, 4, 8, 9]",
0,2040,-1,"[2, 3, 4, 8, 9]",
0,2048,-1,"[2, 3, 4, 8, 9]",
0,2056,-1,"[2, 3, 4, 8, 9]",
0,2064,-1,"[2, 3, 4, 8, 9]",
0,2072,-1,"[2, 3, 4, 8, 9]",
0,2080,-1,"[2, 3, 4, 8, 9]",
0,2088,-1,"[2, 3, 4, 8, 9]",
0,2096,-1,"[2, 3, 4, 8, 9]",
0,2104,4,"[2, 3, 4, 8, 9]",need_modify
0,2112,4,"[2, 3, 4, 8, 9]",need_modify
0,2120,3,"[2, 3, 4, 8, 9]",need_modify
0,2128,2,"[2, 3, 4, 8, 9]",can_be_used
0,2136,9,"[2, 3, 4, 8, 9]",can_be_used
0,2144,9,"[2, 3, 4, 8, 9]",can_be_used
0,2152,9,"[2, 3, 4, 8, 9]",can_be_used
0,2160,9,"[2, 3, 4, 8, 9]",can_be_used
0,2168,9,"[2, 3, 4, 8, 9]",can_be_used
0,2176,9,"[2, 3, 4, 8, 9]",can_be_used
0,2184,3,"[2, 3, 4, 8, 9]",can_be_used
0,2192,9,"[2, 3, 4, 8, 9]",need_modify
0,2200,2,"[2, 3, 4, 8, 9]",need_modify
0,2208,8,"[2, 3, 4, 8, 9]",need_modify
0,2216,3,"[2, 3, 4, 8, 9]",need_modify
0,2224,8,"[2, 3, 4, 8, 9]",need_modify
0,2232,8,"[2, 3, 4, 8, 9]",can_be_used
0,2240,8,"[2, 3, 4, 8, 9]",need_modify
1,0,9,"[2, 3, 4, 8, 9]",need_modify
1,8,2,"[2, 3, 4, 8, 9]",need_modify
1,16,3,"[2, 3, 4, 8, 9]",can_be_used
1,24,8,"[2, 3, 4, 8, 9]",can_be_used
1,32,9,"[2, 3, 4, 8, 9]",need_modify
1,40,3,"[2, 3, 4, 8, 9]",need_modify
1,48,2,"[2, 3, 4, 8, 9]",need_modify
1,56,2,"[2, 3, 4, 8, 9]",need_modify
1,64,9,"[2, 3, 4, 8, 9]",need_modify
1,72,8,"[2, 3, 4, 8, 9]",need_modify
1,80,3,"[2, 3, 4, 8, 9]",need_modify
1,88,4,"[2, 3, 4, 8, 9]",need_modify
1,96,2,"[2, 3, 4, 8, 9]",can_be_used
1,104,9,"[2, 3, 4, 8, 9]",can_be_used
1,112,4,"[2, 3, 4, 8, 9]",can_be_used
1,120,2,"[2, 3, 4, 8, 9]",can_be_used
1,128,9,"[2, 3, 4, 8, 9]",can_be_used
1,136,9,"[2, 3, 4, 8, 9]",can_be_used
1,144,2,"[2, 3, 4, 8, 9]",can_be_used
1,152,2,"[2, 3, 4, 8, 9]",can_be_used
1,160,8,"[2, 3, 4, 8, 9]",can_be_used
1,168,3,"[2, 3, 4, 8, 9]",need_modify
1,176,9,"[2, 3, 4, 8, 9]",need_modify
1,184,4,"[2, 3, 4, 8, 9]",can_be_used
1,192,4,"[2, 3, 4, 8, 9]",can_be_used
1,200,4,"[2, 3, 4, 8, 9]",can_be_used
1,208,4,"[2, 3, 4, 8, 9]",can_be_used
1,216,9,"[2, 3, 4, 8, 9]",can_be_used
1,224,2,"[2, 3, 4, 8, 9]",can_be_used
1,232,9,"[2, 3, 4, 8, 9]",can_be_used
1,240,8,"[2, 3, 4, 8, 9]",can_be_used
1,248,9,"[2, 3, 4, 8, 9]",can_be_used
1,256,8,"[2, 3, 4, 8, 9]",can_be_used
1,264,8,"[2, 3, 4, 8, 9]",can_be_used
1,272,9,"[2, 3, 4, 8, 9]",can_be_used
1,280,8,"[2, 3, 4, 8, 9]",need_modify
1,288,2,"[2, 3, 4, 8, 9]",need_modify
1,296,2,"[2, 3, 4, 8, 9]",need_modify
1,304,9,"[2, 3, 4, 8, 9]",can_be_used
1,312,2,"[2, 3, 4, 8, 9]",need_modify
1,320,4,"[2, 3, 4, 8, 9]",can_be_used
1,328,4,"[2, 3, 4, 8, 9]",can_be_used
1,336,2,"[2, 3, 4, 8, 9]",need_modify
1,344,9,"[2, 3, 4, 8, 9]",need_modify
1,352,9,"[2, 3, 4, 8, 9]",need_modify
1,360,2,"[2, 3, 4, 8, 9]",can_be_used
1,368,9,"[2, 3, 4, 8, 9]",need_modify
1,376,2,"[2, 3, 4, 8, 9]",can_be_used
1,384,2,"[2, 3, 4, 8, 9]",can_be_used
1,392,2,"[2, 3, 4, 8, 9]",can_be_used
1,400,2,"[2, 3, 4, 8, 9]",can_be_used
1,408,2,"[2, 3, 4, 8, 9]",can_be_used
1,416,-1,"[2, 3, 4, 8, 9]",
1,424,-1,"[2, 3, 4, 8, 9]",
1,432,-1,"[2, 3, 4, 8, 9]",
1,440,-1,"[2, 3, 4, 8, 9]",
1,448,8,"[2, 3, 4, 8, 9]",need_modify
1,456,8,"[2, 3, 4, 8, 9]",need_modify
1,464,8,"[2, 3, 4, 8, 9]",need_modify
1,472,8,"[2, 3, 4, 8, 9]",need_modify
1,480,8,"[2, 3, 4, 8, 9]",need_modify
1,488,8,"[2, 3, 4, 8, 9]",need_modify
1,496,9,"[2, 3, 4, 8, 9]",need_modify
1,504,8,"[2, 3, 4, 8, 9]",need_modify
1,512,3,"[2, 3, 4, 8, 9]",need_modify
1,520,9,"[2, 3, 4, 8, 9]",need_modify
1,528,8,"[2, 3, 4, 8, 9]",need_modify
1,536,9,"[2, 3, 4, 8, 9]",need_modify
1,544,9,"[2, 3, 4, 8, 9]",can_be_used
1,552,4,"[2, 3, 4, 8, 9]",need_modify
1,560,4,"[2, 3, 4, 8, 9]",need_modify
1,568,-1,"[2, 3, 4, 8, 9]",
1,576,-1,"[2, 3, 4, 8, 9]",
1,584,-1,"[2, 3, 4, 8, 9]",
1,592,-1,"[2, 3, 4, 8, 9]",
1,600,4,"[2, 3, 4, 8, 9]",need_modify
1,608,4,"[2, 3, 4, 8, 9]",need_modify
1,616,9,"[2, 3, 4, 8, 9]",need_modify
1,624,9,"[2, 3, 4, 8, 9]",need_modify
1,632,3,"[2, 3, 4, 8, 9]",need_modify
1,640,8,"[2, 3, 4, 8, 9]",need_modify
1,648,8,"[2, 3, 4, 8, 9]",need_modify
1,656,8,"[2, 3, 4, 8, 9]",need_modify
1,664,8,"[2, 3, 4, 8, 9]",need_modify
1,672,8,"[2, 3, 4, 8, 9]",need_modify
1,680,3,"[2, 3, 4, 8, 9]",need_modify
1,688,3,"[2, 3, 4, 8, 9]",need_modify
1,696,8,"[2, 3, 4, 8, 9]",need_modify
1,704,4,"[2, 3, 4, 8, 9]",need_modify
1,712,3,"[2, 3, 4, 8, 9]",can_be_used
1,720,3,"[2, 3, 4, 8, 9]",can_be_used
1,728,2,"[2, 3, 4, 8, 9]",can_be_used
1,736,2,"[2, 3, 4, 8, 9]",can_be_used
1,744,4,"[2, 3, 4, 8, 9]",need_modify
1,752,3,"[2, 3, 4, 8, 9]",can_be_used
1,760,8,"[2, 3, 4, 8, 9]",need_modify
1,768,3,"[2, 3, 4, 8, 9]",need_modify
1,776,8,"[2, 3, 4, 8, 9]",need_modify
1,784,4,"[2, 3, 4, 8, 9]",need_modify
1,792,4,"[2, 3, 4, 8, 9]",need_modify
1,800,8,"[2, 3, 4, 8, 9]",need_modify
1,808,8,"[2, 3, 4, 8, 9]",need_modify
1,816,8,"[2, 3, 4, 8, 9]",need_modify
1,824,4,"[2, 3, 4, 8, 9]",need_modify
1,832,4,"[2, 3, 4, 8, 9]",need_modify
1,840,4,"[2, 3, 4, 8, 9]",need_modify
1,848,-1,"[2, 3, 4, 8, 9]",
1,856,-1,"[2, 3, 4, 8, 9]",
1,864,4,"[2, 3, 4, 8, 9]",can_be_used
1,872,-1,"[2, 3, 4, 8, 9]",
1,880,2,"[2, 3, 4, 8, 9]",need_modify
1,888,3,"[2, 3, 4, 8, 9]",need_modify
1,896,4,"[2, 3, 4, 8, 9]",need_modify
1,904,4,"[2, 3, 4, 8, 9]",need_modify
1,912,4,"[2, 3, 4, 8, 9]",need_modify
1,920,4,"[2, 3, 4, 8, 9]",need_modify
1,928,3,"[2, 3, 4, 8, 9]",can_be_used
1,936,8,"[2, 3, 4, 8, 9]",can_be_used
1,944,4,"[2, 3, 4, 8, 9]",need_modify
1,952,4,"[2, 3, 4, 8, 9]",can_be_used
1,960,2,"[2, 3, 4, 8, 9]",can_be_used
1,968,2,"[2, 3, 4, 8, 9]",need_modify
1,976,3,"[2, 3, 4, 8, 9]",need_modify
1,984,4,"[2, 3, 4, 8, 9]",can_be_used
1,992,4,"[2, 3, 4, 8, 9]",need_modify
1,1000,4,"[2, 3, 4, 8, 9]",need_modify
1,1008,4,"[2, 3, 4, 8, 9]",need_modify
1,1016,4,"[2, 3, 4, 8, 9]",can_be_used
1,1024,4,"[2, 3, 4, 8, 9]",can_be_used
1,1032,4,"[2, 3, 4, 8, 9]",need_modify
1,1040,4,"[2, 3, 4, 8, 9]",can_be_used
1,1048,2,"[2, 3, 4, 8, 9]",need_modify
1,1056,4,"[2, 3, 4, 8, 9]",need_modify
1,1064,4,"[2, 3, 4, 8, 9]",need_modify
1,1072,3,"[2, 3, 4, 8, 9]",need_modify
1,1080,3,"[2, 3, 4, 8, 9]",need_modify
1,1088,4,"[2, 3, 4, 8, 9]",need_modify
1,1096,2,"[2, 3, 4, 8, 9]",can_be_used
1,1104,2,"[2, 3, 4, 8, 9]",need_modify
1,1112,8,"[2, 3, 4, 8, 9]",need_modify
1,1120,8,"[2, 3, 4, 8, 9]",need_modify
1,1128,4,"[2, 3, 4, 8, 9]",can_be_used
1,1136,3,"[2, 3, 4, 8, 9]",need_modify
1,1144,9,"[2, 3, 4, 8, 9]",need_modify
1,1152,9,"[2, 3, 4, 8, 9]",need_modify
1,1160,4,"[2, 3, 4, 8, 9]",can_be_used
1,1168,4,"[2, 3, 4, 8, 9]",need_modify
1,1176,4,"[2, 3, 4, 8, 9]",need_modify
1,1184,8,"[2, 3, 4, 8, 9]",need_modify
1,1192,-1,"[2, 3, 4, 8, 9]",
1,1200,-1,"[2, 3, 4, 8, 9]",
1,1208,-1,"[2, 3, 4, 8, 9]",
1,1216,-1,"[2, 3, 4, 8, 9]",
1,1224,-1,"[2, 3, 4, 8, 9]",
1,1232,8,"[2, 3, 4, 8, 9]",need_modify
1,1240,4,"[2, 3, 4, 8, 9]",need_modify
1,1248,4,"[2, 3, 4, 8, 9]",need_modify
1,1256,4,"[2, 3, 4, 8, 9]",need_modify
1,1264,4,"[2, 3, 4, 8, 9]",need_modify
1,1272,3,"[2, 3, 4, 8, 9]",need_modify
1,1280,3,"[2, 3, 4, 8, 9]",need_modify
1,1288,3,"[2, 3, 4, 8, 9]",need_modify
1,1296,3,"[2, 3, 4, 8, 9]",need_modify
1,1304,3,"[2, 3, 4, 8, 9]",need_modify
1,1312,9,"[2, 3, 4, 8, 9]",can_be_used
1,1320,9,"[2, 3, 4, 8, 9]",need_modify
